中 B-name
的 I-requirement
外 I-requirement
观 I-requirement
应 I-requirement
无 I-requirement
锐 I-requirement
边 I-requirement
和 I-requirement
尖 I-requirement
角 I-requirement
， I-requirement
且 I-requirement
所 I-requirement
有 I-requirement
部 I-requirement
件 I-requirement
的 I-requirement
内 I-requirement
部 I-requirement
和 I-requirement
外 I-requirement
部 I-requirement
均 I-requirement
应 I-requirement
清 I-requirement
洁 I-requirement
， I-requirement
做 I-requirement
过 I-requirement
防 I-requirement
腐 I-requirement
处 I-requirement
理 I-requirement
的 I-requirement
表 I-requirement
面 I-requirement
应 I-requirement
无 I-requirement
起 I-requirement
泡 I-requirement
、 I-requirement
脱 I-requirement
落 I-requirement
等 I-requirement
缺 I-requirement
陷 I-requirement
， I-requirement
铜 I-requirement
制 I-requirement
热 I-requirement
交 I-requirement
换 I-requirement
器 I-requirement
表 I-requirement
面 I-requirement
应 I-requirement
无 I-requirement
明 I-requirement
显 I-requirement
的 I-requirement
氧 I-requirement
化 I-requirement
发 I-requirement
黑 I-requirement
现 I-requirement
象 I-requirement
6 I-requirement
. I-requirement
2 I-requirement
水 I-requirement
路 I-requirement
系 I-requirement
统 I-requirement
密 I-requirement
封 I-requirement
性 I-requirement
和 I-requirement
耐 I-requirement
压 I-requirement
性 I-requirement
按 I-requirement
7 I-requirement
. I-requirement
3 I-requirement
的 I-requirement
规 I-requirement
定 I-requirement
进 I-requirement
行 I-requirement
试 I-requirement
验 I-requirement
后 I-requirement
， I-requirement
水 I-requirement
路 I-requirement
系 I-requirement
统 I-requirement
的 I-requirement
密 I-requirement
封 I-requirement
性 I-requirement
和 I-requirement
耐 I-requirement
压 I-requirement
性 I-requirement
应 I-requirement
符 I-requirement
合 I-requirement
以 I-requirement
下 I-requirement
规 I-requirement
定 I-requirement
： I-requirement
a I-requirement
） I-requirement
用 I-requirement
于 I-requirement
生 I-requirement
活 I-requirement
用 I-requirement
水 I-requirement
的 I-requirement
热 I-requirement
交 I-requirement
换 I-requirement
器 I-requirement
， I-requirement
在 I-requirement
1 I-requirement
. I-requirement
5 I-requirement
倍 I-requirement
最 I-requirement
大 I-requirement
工 I-requirement
作 I-requirement
水 I-requirement
压 I-requirement
， I-requirement
且 I-requirement
不 I-requirement
小 I-requirement
于 I-requirement
1 I-requirement
. I-requirement
5 I-requirement
M I-requirement
P I-requirement
a I-requirement
压 I-requirement
力 I-requirement
条 I-requirement
件 I-requirement
下 I-requirement
， I-requirement
持 I-requirement
续 I-requirement
1 I-requirement
0 I-requirement
m I-requirement
i I-requirement
n I-requirement
， I-requirement
目 I-requirement
测 I-requirement
热 I-requirement
交 I-requirement
换 I-requirement
器 I-requirement
及 I-requirement
连 I-requirement
接 I-requirement
部 I-requirement
位 I-requirement
不 I-requirement
应 I-requirement
漏 I-requirement
水 I-requirement
、 I-requirement
破 I-requirement
裂 I-requirement
或 I-requirement
明 I-requirement
显 I-requirement
变 I-requirement
形 I-requirement
； I-requirement
b I-requirement
） I-requirement
用 I-requirement
于 I-requirement
供 I-requirement
暖 I-requirement
的 I-requirement
热 I-requirement
交 I-requirement
换 I-requirement
器 I-requirement
， I-requirement
在 I-requirement
1 I-requirement
. I-requirement
5 I-requirement
倍 I-requirement
的 I-requirement
最 I-requirement
大 I-requirement
工 I-requirement
作 I-requirement
水 I-requirement
压 I-requirement
条 I-requirement
件 I-requirement
下 I-requirement
， I-requirement
持 I-requirement
续 I-requirement
1 I-requirement
0 I-requirement
m I-requirement
i I-requirement
n I-requirement
， I-requirement
目 I-requirement
测 I-requirement
热 I-requirement
交 I-requirement
换 I-requirement
器 I-requirement
及 I-requirement
连 I-requirement
接 I-requirement
部 I-requirement
位 I-requirement
不 I-requirement
应 I-requirement
漏 I-requirement
水 I-requirement
、 I-requirement
破 I-requirement
裂 I-requirement
或 I-requirement
明 I-requirement
显 I-requirement
变 I-requirement
形 I-requirement
6 I-requirement
. I-requirement
3 I-requirement
水 I-requirement
流 I-requirement
通 I-requirement
量 I-requirement
在 I-requirement
0 I-requirement
. I-requirement
1 I-requirement
M I-requirement
P I-requirement
a I-requirement
供 I-requirement
水 I-requirement
压 I-requirement
力 I-requirement
下 I-requirement
， I-requirement
按 I-requirement
7 I-requirement
. I-requirement
4 I-requirement
的 I-requirement
规 I-requirement
定 I-requirement
进 I-requirement
行 I-requirement
试 I-requirement
验 I-requirement
后 I-requirement
， I-requirement
热 I-requirement
交 I-requirement
换 I-requirement
器 I-requirement
的 I-requirement
水 I-requirement
流 I-requirement
通 I-requirement
量 I-requirement
不 I-requirement
应 I-requirement
小 I-requirement
于 I-requirement
制 I-requirement
造 I-requirement
商 I-requirement
声 I-requirement
明 I-requirement
值 I-requirement
的 I-requirement
9 I-requirement
0 I-requirement
％ I-requirement
6 I-requirement
. I-requirement
4 I-requirement
耐 I-requirement
水 I-requirement
冲 I-requirement
击 I-requirement
用 I-requirement
于 I-requirement
生 I-requirement
活 I-requirement
用 I-requirement
水 I-requirement
的 I-requirement
热 I-requirement
交 I-requirement
换 I-requirement
器 I-requirement
按 I-requirement
7 I-requirement
. I-requirement
5 I-requirement
的 I-requirement
规 I-requirement
定 I-requirement
进 I-requirement
行 I-requirement
耐 I-requirement
水 I-requirement
冲 I-requirement
击 I-requirement
试 I-requirement
验 I-requirement
后 I-requirement
， I-requirement
其 I-requirement
水 I-requirement
路 I-requirement
系 I-requirement
统 I-requirement
密 I-requirement
封 I-requirement
性 I-requirement
应 I-requirement
符 I-requirement
合 I-requirement
6 I-requirement
. I-requirement
2 I-requirement
的 I-requirement
规 I-requirement
定 I-requirement
6 I-requirement
. I-requirement
5 I-requirement
耐 I-requirement
冷 I-requirement
热 I-requirement
冲 I-requirement
击 I-requirement
6 I-requirement
. I-requirement
5 I-requirement
. I-requirement
1 I-requirement
热 I-requirement
水 I-requirement
器 I-requirement
热 I-requirement
交 I-requirement
换 I-requirement
器 I-requirement
按 I-requirement
7 I-requirement
. I-requirement
6 I-requirement
. I-requirement
1 I-requirement
的 I-requirement
规 I-requirement
定 I-requirement
进 I-requirement
行 I-requirement
耐 I-requirement
冷 I-requirement
热 I-requirement
冲 I-requirement
击 I-requirement
试 I-requirement
验 I-requirement
后 I-requirement
， I-requirement
应 I-requirement
无 I-requirement
明 I-requirement
显 I-requirement
变 I-requirement
形 I-requirement
或 I-requirement
损 I-requirement
坏 I-requirement
， I-requirement
镀 I-requirement
层 I-requirement
应 I-requirement
无 I-requirement
剥 I-requirement
离 I-requirement
， I-requirement
水 I-requirement
路 I-requirement
系 I-requirement
统 I-requirement
的 I-requirement
密 I-requirement
封 I-requirement
性 I-requirement
应 I-requirement
符 I-requirement
合 I-requirement
6 I-requirement
. I-requirement
2 I-requirement
的 I-requirement
规 I-requirement
定 I-requirement
6 I-requirement
. I-requirement
5 I-requirement
. I-requirement
2 I-requirement
采 I-requirement
暖 I-requirement
炉 I-requirement
热 I-requirement
交 I-requirement
换 I-requirement
器 I-requirement
按 I-requirement
7 I-requirement
. I-requirement
6 I-requirement
. I-requirement
2 I-requirement
的 I-requirement
规 I-requirement
定 I-requirement
进 I-requirement
行 I-requirement
耐 I-requirement
冷 I-requirement
热 I-requirement
冲 I-requirement
击 I-requirement
试 I-requirement
验 I-requirement
后 I-requirement
， I-requirement
应 I-requirement
无 I-requirement
明 I-requirement
显 I-requirement
变 I-requirement
形 I-requirement
或 I-requirement
损 I-requirement
坏 I-requirement
， I-requirement
镀 I-requirement
层 I-requirement
应 I-requirement
无 I-requirement
剥 I-requirement
离 I-requirement
， I-requirement
水 I-requirement
路 I-requirement
系 I-requirement
统 I-requirement
的 I-requirement
密 I-requirement
封 I-requirement
性 I-requirement
应 I-requirement
符 I-requirement
合 I-requirement
6 I-requirement
. I-requirement
2 I-requirement
的 I-requirement
规 I-requirement
定 I-requirement
6 I-requirement
. I-requirement
6 I-requirement
耐 I-requirement
交 I-requirement
变 I-requirement
压 I-requirement
力 I-requirement
热 I-requirement
交 I-requirement
换 I-requirement
器 I-requirement
及 I-requirement
附 I-requirement
件 I-requirement
、 I-requirement
连 I-requirement
接 I-requirement
件 I-requirement
按 I-requirement
7 I-requirement
. I-requirement
7 I-requirement
的 I-requirement
规 I-requirement
定 I-requirement
进 I-requirement
行 I-requirement
试 I-requirement
验 I-requirement
后 I-requirement
， I-requirement
其 I-requirement
水 I-requirement
路 I-requirement
系 I-requirement
统 I-requirement
的 I-requirement
密 I-requirement
封 I-requirement
性 I-requirement
应 I-requirement
符 I-requirement
合 I-requirement
6 I-requirement
. I-requirement
2 I-requirement
的 I-requirement
规 I-requirement
定 I-requirement
6 I-requirement
. I-requirement
7 I-requirement
涂 I-requirement
层 I-requirement
附 I-requirement
着 I-requirement
力 I-requirement
带 I-requirement
有 I-requirement
涂 I-requirement
层 I-requirement
的 I-requirement
热 I-requirement
交 I-requirement
换 I-requirement
器 I-requirement
表 I-requirement
面 I-requirement
按 I-requirement
7 I-requirement
. I-requirement
8 I-requirement
的 I-requirement
规 I-requirement
定 I-requirement
进 I-requirement
行 I-requirement
试 I-requirement
验 I-requirement
后 I-requirement
， I-requirement
至 I-requirement
少 I-requirement
应 I-requirement
符 I-requirement
合 I-requirement
G I-requirement
B I-requirement
／ I-requirement
T I-requirement
9 I-requirement
2 I-requirement
8 I-requirement
6 I-requirement
— I-requirement
1 I-requirement
9 I-requirement
9 I-requirement
8 I-requirement
表 I-requirement
1 I-requirement
中 I-requirement
第 I-requirement
3 I-requirement
分 I-requirement
级 I-requirement
中 I-requirement
的 I-requirement
规 I-requirement
定 I-requirement
6 I-requirement
. I-requirement
8 I-requirement
耐 I-requirement
烟 I-requirement
气 I-requirement
腐 I-requirement
蚀 I-requirement
性 I-requirement
6 I-requirement
. I-requirement
8 I-requirement
. I-requirement
1 I-requirement
热 I-requirement
水 I-requirement
器 I-requirement
热 I-requirement
交 I-requirement
换 I-requirement
器 I-requirement
热 I-requirement
水 I-requirement
器 I-requirement
热 I-requirement
交 I-requirement
换 I-requirement
器 I-requirement
应 I-requirement
符 I-requirement
合 I-requirement
以 I-requirement
下 I-requirement
规 I-requirement
定 I-requirement
： I-requirement
a I-requirement
） I-requirement
热 I-requirement
水 I-requirement
器 I-requirement
热 I-requirement
交 I-requirement
换 I-requirement
器 I-requirement
及 I-requirement
附 I-requirement
件 I-requirement
、 I-requirement
连 I-requirement
接 I-requirement
件 I-requirement
按 I-requirement
7 I-requirement
. I-requirement
9 I-requirement
. I-requirement
1 I-requirement
. I-requirement
1 I-requirement
的 I-requirement
规 I-requirement
定 I-requirement
进 I-requirement
行 I-requirement
耐 I-requirement
高 I-requirement
温 I-requirement
烟 I-requirement
气 I-requirement
试 I-requirement
验 I-requirement
， I-requirement
试 I-requirement
验 I-requirement
结 I-requirement
束 I-requirement
后 I-requirement
， I-requirement
热 I-requirement
交 I-requirement
换 I-requirement
器 I-requirement
应 I-requirement
无 I-requirement
穿 I-requirement
孔 I-requirement
、 I-requirement
裂 I-requirement
纹 I-requirement
等 I-requirement
其 I-requirement
他 I-requirement
有 I-requirement
害 I-requirement
现 I-requirement
象 I-requirement
， I-requirement
水 I-requirement
路 I-requirement
系 I-requirement
统 I-requirement
的 I-requirement
密 I-requirement
封 I-requirement
性 I-requirement
应 I-requirement
符 I-requirement
合 I-requirement
6 I-requirement
. I-requirement
2 I-requirement
的 I-requirement
规 I-requirement
定 I-requirement
b I-requirement
） I-requirement
冷 I-requirement
凝 I-requirement
段 I-requirement
和 I-requirement
一 I-requirement
体 I-requirement
式 I-requirement
冷 I-requirement
凝 I-requirement
热 I-requirement
交 I-requirement
换 I-requirement
器 I-requirement
除 I-requirement
应 I-requirement
符 I-requirement
合 I-requirement
7 I-requirement
. I-requirement
9 I-requirement
. I-requirement
1 I-requirement
. I-requirement
1 I-requirement
的 I-requirement
规 I-requirement
定 I-requirement
， I-requirement
还 I-requirement
应 I-requirement
按 I-requirement
7 I-requirement
. I-requirement
9 I-requirement
. I-requirement
1 I-requirement
. I-requirement
2 I-requirement
的 I-requirement
规 I-requirement
定 I-requirement
进 I-requirement
行 I-requirement
耐 I-requirement
低 I-requirement
温 I-requirement
烟 I-requirement
气 I-requirement
试 I-requirement
验 I-requirement
6 I-requirement
. I-requirement
8 I-requirement
. I-requirement
2 I-requirement
采 I-requirement
暖 I-requirement
炉 I-requirement
热 I-requirement
交 I-requirement
换 I-requirement
器 I-requirement
采 I-requirement
暖 I-requirement
炉 I-requirement
热 I-requirement
交 I-requirement
换 I-requirement
器 I-requirement
应 I-requirement
符 I-requirement
合 I-requirement
以 I-requirement
下 I-requirement
规 I-requirement
定 I-requirement
： I-requirement
a I-requirement
） I-requirement
采 I-requirement
暖 I-requirement
炉 I-requirement
热 I-requirement
交 I-requirement
换 I-requirement
器 I-requirement
及 I-requirement
附 I-requirement
件 I-requirement
、 I-requirement
连 I-requirement
接 I-requirement
件 I-requirement
按 I-requirement
7 I-requirement
. I-requirement
9 I-requirement
. I-requirement
2 I-requirement
. I-requirement
1 I-requirement
的 I-requirement
规 I-requirement
定 I-requirement
进 I-requirement
行 I-requirement
耐 I-requirement
高 I-requirement
温 I-requirement
烟 I-requirement
气 I-requirement
试 I-requirement
验 I-requirement
后 I-requirement
， I-requirement
热 I-requirement
交 I-requirement
换 I-requirement
器 I-requirement
应 I-requirement
无 I-requirement
穿 I-requirement
孔 I-requirement
、 I-requirement
裂 I-requirement
纹 I-requirement
等 I-requirement
其 I-requirement
他 I-requirement
有 I-requirement
害 I-requirement
现 I-requirement
象 I-requirement
， I-requirement
水 I-requirement
路 I-requirement
系 I-requirement
统 I-requirement
的 I-requirement
密 I-requirement
封 I-requirement
性 I-requirement
应 I-requirement
符 I-requirement
合 I-requirement
6 I-requirement
. I-requirement
2 I-requirement
的 I-requirement
规 I-requirement
定 I-requirement
； I-requirement
b I-requirement
） I-requirement
冷 I-requirement
凝 I-requirement
段 I-requirement
和 I-requirement
一 I-requirement
体 I-requirement
式 I-requirement
冷 I-requirement
凝 I-requirement
热 I-requirement
交 I-requirement
换 I-requirement
器 I-requirement
除 I-requirement
应 I-requirement
符 I-requirement
合 I-requirement
7 I-requirement
. I-requirement
9 I-requirement
. I-requirement
2 I-requirement
. I-requirement
1 I-requirement
的 I-requirement
规 I-requirement
定 I-requirement
， I-requirement
还 I-requirement
应 I-requirement
按 I-requirement
7 I-requirement
. I-requirement
9 I-requirement
. I-requirement
2 I-requirement
. I-requirement
2 I-requirement
的 I-requirement
规 I-requirement
定 I-requirement
进 I-requirement
行 I-requirement
耐 I-requirement
低 I-requirement
温 I-requirement
烟 I-requirement
气 I-requirement
试 I-requirement
验 I-requirement
； I-requirement
c I-requirement
） I-requirement
采 I-requirement
暖 I-requirement
炉 I-requirement
热 I-requirement
交 I-requirement
换 I-requirement
器 I-requirement
用 I-requirement
于 I-requirement
生 I-requirement
活 I-requirement
热 I-requirement
水 I-requirement
的 I-requirement
部 I-requirement
分 I-requirement
， I-requirement
应 I-requirement
符 I-requirement
合 I-requirement
6 I-requirement
. I-requirement
8 I-requirement
. I-requirement
1 I-requirement
的 I-requirement
规 I-requirement
定 I-requirement
7 O
试 O
验 O
方 O
法 O
7 O
. O
1 O
试 O
验 O
条 O
件 O
7 O
. O
1 O
. O
1 O
试 O
验 O
应 O
符 O
合 O
在 O
以 O
下 O
条 O
件 O
： O
a O
） O
实 O
验 O
室 O
的 O
环 O
境 O
温 O
度 O
、 O
大 O
气 O
压 O
力 O
等 O
应 O
符 O
合 O
G O
B O
／ O
T O
1 O
6 O
4 O
1 O
1 O
— O
2 O
0 O
0 O
8 O
中 O
4 O
. O
1 O
的 O
规 O
定 O
［ O
（ O
2 O
0 O
± O
5 O
） O
℃ O
， O
8 O
6 O
k O
P O
a O
~ O
1 O
0 O
6 O
k O
P O
a O
] O
; O
b O
） O
实 O
验 O
室 O
应 O
保 O
持 O
良 O
好 O
通 O
风 O
换 O
气 O
， O
且 O
无 O
影 O
响 O
燃 O
烧 O
的 O
气 O
流 O
； O
c O
） O
试 O
验 O
用 O
水 O
温 O
度 O
为 O
（ O
2 O
0 O
± O
5 O
） O
℃ O
； O
d O
） O
试 O
验 O
应 O
在 O
最 O
不 O
利 O
的 O
情 O
况 O
下 O
进 O
行 O
7 O
. O
1 O
. O
2 O
试 O
验 O
用 O
主 O
要 O
仪 O
器 O
仪 O
表 O
、 O
设 O
备 O
除 O
应 O
符 O
合 O
G O
B O
／ O
T O
1 O
6 O
4 O
1 O
1 O
— O
2 O
0 O
0 O
8 O
表 O
A O
． O
1 O
的 O
规 O
定 O
外 O
， O
还 O
应 O
符 O
合 O
表 O
1 O
的 O
规 O
定 O
， O
且 O
应 O
为 O
已 O
被 O
检 O
定 O
或 O
校 O
准 O
， O
并 O
按 O
修 O
正 O
值 O
修 O
正 O
进 O
水 O
排 O
水 O
说 O
明 O
： O
1 O
- O
水 O
源 O
1 O
： O
2 O
- O
截 O
止 O
阀 O
2 O
； O
3 O
- O
调 O
压 O
阀 O
3 O
； O
4 O
- O
压 O
力 O
表 O
4 O
5 O
- O
截 O
止 O
阀 O
5 O
： O
6 O
- O
流 O
量 O
计 O
； O
7 O
- O
热 O
交 O
换 O
器 O
： O
8 O
- O
压 O
力 O
表 O
8 O
9 O
- O
截 O
止 O
阀 O
9 O
： O
1 O
0 O
- O
压 O
力 O
表 O
1 O
0 O
； O
1 O
1 O
- O
调 O
压 O
阀 O
1 O
1 O
1 O
2 O
- O
截 O
止 O
阀 O
1 O
2 O
； O
1 O
3 O
- O
泵 O
； O
1 O
4 O
- O
水 O
源 O
2 O
． O
图 O
1 O
试 O
验 O
系 O
统 O
连 O
接 O
示 O
意 O
图 O
7 O
. O
2 O
外 O
观 O
通 O
过 O
目 O
测 O
检 O
查 O
热 O
交 O
换 O
器 O
及 O
连 O
接 O
件 O
的 O
外 O
观 O
是 O
否 O
符 O
合 O
6 O
. O
1 O
的 O
规 O
定 O
7 O
. O
3 O
水 O
路 O
系 O
统 O
的 O
密 O
封 O
性 O
和 O
耐 O
压 O
性 O
按 O
图 O
1 O
连 O
接 O
好 O
试 O
验 O
系 O
统 O
， O
并 O
按 O
以 O
下 O
步 O
骤 O
进 O
行 O
试 O
验 O
： O
a O
） O
关 O
闭 O
截 O
止 O
阀 O
5 O
、 O
9 O
， O
打 O
开 O
截 O
止 O
阀 O
1 O
2 O
， O
开 O
启 O
增 O
压 O
泵 O
， O
调 O
节 O
调 O
压 O
阀 O
1 O
1 O
， O
观 O
察 O
压 O
力 O
表 O
1 O
0 O
， O
使 O
热 O
交 O
换 O
器 O
的 O
水 O
压 O
由 O
0 O
匀 O
速 O
增 O
至 O
0 O
. O
1 O
M O
P O
a O
， O
关 O
闭 O
截 O
止 O
阀 O
1 O
2 O
， O
稳 O
压 O
1 O
0 O
m O
i O
n O
； O
b O
） O
目 O
测 O
检 O
查 O
热 O
交 O
换 O
器 O
各 O
连 O
接 O
部 O
位 O
及 O
水 O
管 O
是 O
否 O
出 O
现 O
漏 O
水 O
或 O
明 O
显 O
变 O
形 O
； O
c O
） O
用 O
于 O
采 O
暖 O
的 O
热 O
交 O
换 O
器 O
， O
继 O
续 O
匀 O
速 O
增 O
压 O
至 O
最 O
大 O
工 O
作 O
压 O
力 O
的 O
1 O
. O
5 O
倍 O
； O
用 O
于 O
生 O
活 O
用 O
水 O
的 O
热 O
交 O
换 O
器 O
， O
为 O
管 O
路 O
最 O
大 O
工 O
作 O
压 O
力 O
的 O
1 O
. O
5 O
倍 O
且 O
不 O
低 O
于 O
1 O
. O
5 O
M O
P O
a O
， O
稳 O
压 O
1 O
0 O
m O
i O
n O
； O
d O
） O
目 O
测 O
检 O
查 O
热 O
交 O
换 O
器 O
以 O
及 O
连 O
接 O
部 O
分 O
是 O
否 O
出 O
现 O
渗 O
漏 O
、 O
破 O
裂 O
或 O
明 O
显 O
变 O
形 O
7 O
. O
4 O
水 O
流 O
通 O
量 O
按 O
图 O
1 O
连 O
接 O
好 O
试 O
验 O
系 O
统 O
， O
并 O
按 O
以 O
下 O
步 O
骤 O
进 O
行 O
试 O
验 O
： O
a O
） O
关 O
闭 O
截 O
止 O
阀 O
1 O
2 O
， O
打 O
开 O
截 O
止 O
阀 O
2 O
、 O
5 O
、 O
9 O
， O
调 O
节 O
调 O
压 O
阀 O
3 O
， O
观 O
察 O
压 O
力 O
表 O
4 O
， O
使 O
热 O
交 O
换 O
器 O
入 O
口 O
处 O
的 O
水 O
压 O
由 O
0 O
匀 O
速 O
增 O
至 O
0 O
. O
1 O
M O
P O
a O
， O
稳 O
压 O
1 O
m O
i O
n O
； O
b O
） O
测 O
量 O
单 O
位 O
时 O
间 O
内 O
通 O
过 O
热 O
交 O
换 O
器 O
的 O
水 O
流 O
量 O
； O
c O
） O
测 O
量 O
时 O
间 O
不 O
应 O
小 O
于 O
1 O
m O
i O
n O
， O
重 O
复 O
测 O
量 O
5 O
次 O
； O
d O
） O
取 O
5 O
次 O
流 O
量 O
的 O
平 O
均 O
值 O
， O
不 O
应 O
小 O
于 O
制 O
造 O
商 O
声 O
明 O
值 O
的 O
9 O
0 O
％ O
7 O
. O
5 O
耐 O
水 O
冲 O
击 O
将 O
用 O
于 O
生 O
活 O
用 O
水 O
的 O
热 O
交 O
换 O
器 O
连 O
接 O
到 O
耐 O
水 O
冲 O
击 O
试 O
验 O
台 O
上 O
， O
并 O
依 O
次 O
按 O
以 O
下 O
步 O
骤 O
进 O
行 O
试 O
验 O
： O
a O
） O
通 O
入 O
7 O
. O
1 O
. O
1 O
c O
） O
规 O
定 O
的 O
常 O
温 O
水 O
， O
将 O
水 O
压 O
匀 O
速 O
增 O
至 O
0 O
. O
3 O
M O
P O
a O
， O
保 O
持 O
0 O
. O
6 O
s O
； O
b O
） O
将 O
热 O
交 O
换 O
器 O
内 O
水 O
压 O
瞬 O
间 O
升 O
至 O
（ O
2 O
， O
0 O
± O
0 O
. O
2 O
） O
M O
P O
a O
， O
保 O
持 O
0 O
. O
6 O
s O
； O
c O
） O
使 O
换 O
热 O
器 O
内 O
水 O
压 O
瞬 O
间 O
回 O
落 O
至 O
0 O
. O
3 O
M O
P O
a O
， O
此 O
为 O
一 O
个 O
循 O
环 O
（ O
见 O
图 O
2 O
） O
； O
d O
） O
连 O
续 O
运 O
行 O
1 O
0 O
0 O
0 O
0 O
0 O
个 O
循 O
环 O
； O
e O
） O
循 O
环 O
结 O
束 O
后 O
， O
目 O
测 O
检 O
查 O
热 O
交 O
换 O
器 O
是 O
否 O
出 O
现 O
渗 O
漏 O
、 O
破 O
裂 O
或 O
明 O
显 O
变 O
形 O
； O
f O
） O
然 O
后 O
按 O
7 O
. O
3 O
的 O
规 O
定 O
进 O
行 O
水 O
路 O
系 O
统 O
的 O
密 O
封 O
性 O
测 O
试 O
7 O
. O
6 O
. O
1 O
热 O
水 O
器 O
用 O
热 O
交 O
换 O
器 O
依 O
次 O
按 O
以 O
下 O
步 O
骤 O
进 O
行 O
耐 O
冷 O
热 O
冲 O
击 O
试 O
验 O
： O
a O
） O
将 O
热 O
交 O
换 O
器 O
置 O
于 O
温 O
度 O
为 O
— O
2 O
5 O
℃ O
的 O
低 O
温 O
箱 O
中 O
， O
保 O
持 O
1 O
h O
； O
b O
） O
然 O
后 O
将 O
热 O
交 O
换 O
器 O
快 O
速 O
置 O
人 O
温 O
度 O
为 O
2 O
6 O
0 O
℃ O
的 O
恒 O
温 O
箱 O
中 O
， O
保 O
持 O
1 O
h O
； O
c O
） O
热 O
交 O
换 O
器 O
低 O
温 O
箱 O
和 O
高 O
温 O
箱 O
之 O
间 O
相 O
互 O
转 O
移 O
的 O
时 O
间 O
不 O
应 O
超 O
过 O
1 O
m O
i O
n O
； O
d O
） O
此 O
为 O
一 O
个 O
循 O
环 O
， O
连 O
续 O
进 O
行 O
2 O
0 O
个 O
循 O
环 O
； O
e O
） O
循 O
环 O
完 O
成 O
后 O
， O
目 O
测 O
检 O
查 O
热 O
交 O
换 O
器 O
不 O
应 O
出 O
现 O
明 O
显 O
变 O
形 O
或 O
损 O
坏 O
， O
镀 O
层 O
无 O
剥 O
离 O
； O
f O
） O
然 O
后 O
按 O
7 O
. O
3 O
的 O
规 O
定 O
进 O
行 O
水 O
路 O
系 O
统 O
的 O
密 O
封 O
性 O
测 O
试 O
7 O
. O
6 O
. O
2 O
采 O
暖 O
炉 O
用 O
热 O
交 O
换 O
器 O
应 O
在 O
采 O
暖 O
热 O
水 O
炉 O
上 O
按 O
以 O
下 O
规 O
定 O
进 O
行 O
耐 O
冷 O
热 O
冲 O
击 O
试 O
验 O
： O
a O
） O
向 O
系 O
统 O
注 O
人 O
0 O
. O
1 O
5 O
M O
P O
a O
、 O
7 O
. O
1 O
. O
1 O
c O
） O
规 O
定 O
的 O
常 O
温 O
水 O
； O
b O
） O
关 O
闭 O
循 O
环 O
泵 O
， O
开 O
机 O
燃 O
烧 O
， O
使 O
机 O
器 O
在 O
额 O
定 O
负 O
荷 O
下 O
工 O
作 O
； O
c O
） O
温 O
度 O
探 O
头 O
探 O
测 O
到 O
热 O
交 O
换 O
器 O
出 O
水 O
温 O
度 O
达 O
到 O
1 O
0 O
3 O
℃ O
～ O
1 O
1 O
0 O
℃ O
时 O
关 O
闭 O
燃 O
气 O
， O
开 O
启 O
循 O
环 O
水 O
泵 O
及 O
冷 O
却 O
水 O
， O
将 O
热 O
交 O
换 O
器 O
出 O
水 O
温 O
降 O
至 O
4 O
5 O
℃ O
以 O
下 O
； O
d O
） O
当 O
温 O
度 O
探 O
头 O
探 O
测 O
到 O
热 O
交 O
换 O
器 O
出 O
水 O
温 O
度 O
达 O
到 O
4 O
5 O
℃ O
以 O
下 O
时 O
回 O
到 O
测 O
试 O
第 O
1 O
步 O
， O
此 O
为 O
一 O
个 O
循 O
环 O
； O
e O
） O
测 O
试 O
8 O
0 O
0 O
0 O
0 O
个 O
循 O
环 O
； O
f O
） O
循 O
环 O
完 O
成 O
后 O
， O
目 O
测 O
检 O
查 O
热 O
交 O
换 O
器 O
应 O
无 O
明 O
显 O
变 O
形 O
或 O
损 O
坏 O
， O
镀 O
层 O
应 O
无 O
剥 O
离 O
； O
g O
） O
然 O
后 O
按 O
7 O
. O
3 O
的 O
规 O
定 O
进 O
行 O
水 O
路 O
系 O
统 O
的 O
密 O
封 O
性 O
测 O
试 O
7 O
. O
7 O
耐 O
交 O
变 O
压 O
力 O
依 O
次 O
按 O
以 O
下 O
步 O
骤 O
进 O
行 O
试 O
验 O
： O
a O
） O
将 O
热 O
交 O
换 O
器 O
与 O
交 O
变 O
压 O
力 O
试 O
验 O
台 O
连 O
接 O
； O
b O
） O
对 O
于 O
采 O
暖 O
回 O
路 O
： O
— O
测 O
试 O
水 O
温 O
： O
7 O
5 O
℃ O
～ O
8 O
5 O
℃ O
； O
- O
测 O
试 O
压 O
力 O
： O
p O
- O
- O
0 O
- O
M O
P O
a O
， O
p O
- O
0 O
. O
3 O
M O
P O
a O
； O
— O
周 O
期 O
时 O
间 O
及 O
压 O
力 O
（ O
见 O
图 O
3 O
） O
： O
／ O
： O
： O
1 O
0 O
s O
， O
／ O
2 O
： O
2 O
s O
， O
／ O
： O
1 O
0 O
s O
， O
： O
2 O
s O
； O
— O
周 O
期 O
数 O
： O
1 O
0 O
0 O
0 O
0 O
0 O
个 O
循 O
环 O
c O
） O
对 O
于 O
生 O
活 O
水 O
回 O
路 O
： O
— O
测 O
试 O
水 O
温 O
： O
环 O
境 O
温 O
度 O
； O
- O
测 O
试 O
压 O
力 O
： O
p O
- O
0 O
- O
M O
P O
a O
： O
p O
m O
- O
1 O
. O
5 O
c O
M O
P O
a O
； O
— O
周 O
期 O
时 O
间 O
： O
／ O
： O
2 O
s O
， O
： O
2 O
s O
， O
： O
2 O
